"DistCoast","Phase","Area","Count","Depth","Year","Month","Day","YearMonth","XPos","YPos","TransectID"
13.97614695,"C",0.956,0,18,2011,2,9,"2011/2",700043.1226,6038478.48,"20110209.t123"
13.56010622,"C",0.956,0,17,2011,2,9,"2011/2",700031.0003,6038978.251,"20110209.t123"
13.14395479,"C",0.956,0,15.25,2011,2,9,"2011/2",700008.5513,6039477.723,"20110209.t123"
12.73941412,"C",0.956,0,14.95,2011,2,9,"2011/2",699995.5981,6039977.556,"20110209.t123"
12.34123973,"C",0.956,0,14,2011,2,9,"2011/2",699981.6177,6040477.36,"20110209.t123"
11.95813252,"C",0.956,0,14,2011,2,9,"2011/2",699979.1223,6040977.329,"20110209.t123"
11.58920955,"C",0.956,0,13.25,2011,2,9,"2011/2",699984.7191,6041477.297,"20110209.t123"
11.237624,"C",0.956,0,12,2011,2,9,"2011/2",700001.1222,6041976.992,"20110209.t123"
10.90145635,"C",0.956,0,10.75,2011,2,9,"2011/2",700023.1529,6042476.5,"20110209.t123"
10.57900221,"C",0.956,0,9.625,2011,2,9,"2011/2",700046.1574,6042975.965,"20110209.t123"
10.27266432,"C",0.956,0,8.25,2011,2,9,"2011/2",700071.4706,6043475.256,"20110209.t123"
9.95063392,"C",0.956,0,10,2011,2,9,"2011/2",700060.4142,6043975.007,"20110209.t123"
9.63688497,"C",0.956,0,10.58333,2011,2,9,"2011/2",700041.8361,6044474.653,"20110209.t123"
9.33558186,"C",0.956,0,10.46429,2011,2,9,"2011/2",700022.1074,6044974.259,"20110209.t123"
9.02860998,"C",0.956,0,10,2011,2,9,"2011/2",699976.0575,6045471.761,"20110209.t123"
8.71023129,"C",0.956,0,11,2011,2,9,"2011/2",699894.317,6045964.982,"20110209.t123"
8.43439472,"C",0.956,0,12,2011,2,9,"2011/2",699842.1443,6046462.023,"20110209.t123"
8.20406476,"C",0.956,0,12.75,2011,2,9,"2011/2",699817.2989,6046961.339,"20110209.t123"
8.02534997,"C",0.956,0,12.25,2011,2,9,"2011/2",699821.3655,6047461.193,"20110209.t123"
7.9199228,"C",0.956,0,13,2011,2,9,"2011/2",699873.4504,6047958.055,"20110209.t123"
7.84973273,"C",0.956,0,14,2011,2,9,"2011/2",699930.3662,6048454.603,"20110209.t123"
7.77437296,"C",0.956,16,14,2011,2,9,"2011/2",699954.0071,6048953.983,"20110209.t123"
7.71689827,"C",0.956,0,14,2011,2,9,"2011/2",699970.6702,6049453.702,"20110209.t123"
7.68662116,"C",0.956,0,14.25,2011,2,9,"2011/2",699984.3878,6049953.506,"20110209.t123"
7.67721875,"C",0.956,0,14.25,2011,2,9,"2011/2",700002.2959,6050453.184,"20110209.t123"
7.6788684,"C",0.956,38,14.25,2011,2,9,"2011/2",700001.8664,6050953.045,"20110209.t123"
7.68011177,"C",0.956,0,14,2011,2,9,"2011/2",699992.6919,6051452.958,"20110209.t123"
7.69389038,"C",0.956,0,14,2011,2,9,"2011/2",699990.0682,6051952.933,"20110209.t123"
7.72840233,"C",0.956,0,14,2011,2,9,"2011/2",699996.2815,6052452.889,"20110209.t123"
7.78482759,"C",0.956,0,14,2011,2,9,"2011/2",700002.4382,6052952.778,"20110209.t123"
7.82826785,"C",0.956,0,13,2011,2,9,"2011/2",699979.5426,6053452.175,"20110209.t123"
7.88730023,"C",0.956,0,13,2011,2,9,"2011/2",699971.2509,6053952.027,"20110209.t123"
7.98526301,"C",0.956,0,12,2011,2,9,"2011/2",699977.324,6054451.972,"20110209.t123"
8.06799565,"C",0.956,0,12,2011,2,9,"2011/2",699975.777,6054951.965,"20110209.t123"
8.15414456,"C",0.956,0,12,2011,2,9,"2011/2",699992.6138,6055451.553,"20110209.t123"
8.25910651,"C",0.956,0,12.75,2011,2,9,"2011/2",700031.1921,6055950.018,"20110209.t123"
8.36728881,"C",0.956,0,13,2011,2,9,"2011/2",700050.3397,6056449.61,"20110209.t123"
10.2002169,"C",0.0780096,0,15,2011,2,9,"2011/2",701925.0898,6056393.348,"20110209.t124"
10.15895662,"C",0.956,0,13.25,2011,2,9,"2011/2",701926.729,6056122.934,"20110209.t124"
10.09215002,"C",0.956,0,15.75,2011,2,9,"2011/2",701924.8875,6055622.941,"20110209.t124"
10.02046608,"C",0.956,0,17.5,2011,2,9,"2011/2",701930.1704,6055123.049,"20110209.t124"
9.97742458,"C",0.956,0,17,2011,2,9,"2011/2",701971.9704,6054625.086,"20110209.t124"
9.94879579,"C",0.956,0,17.25,2011,2,9,"2011/2",702030.5627,6054128.542,"20110209.t124"
9.91411127,"C",0.956,0,16.25,2011,2,9,"2011/2",702062.1014,6053629.641,"20110209.t124"
9.85820908,"C",0.956,0,18,2011,2,9,"2011/2",702069.5221,6053129.719,"20110209.t124"
9.80238931,"C",0.956,0,18,2011,2,9,"2011/2",702062.7125,6052629.79,"20110209.t124"
9.75708302,"C",0.956,0,18,2011,2,9,"2011/2",702047.2099,6052130.042,"20110209.t124"
9.74559499,"C",0.956,0,17.75,2011,2,9,"2011/2",702054.2625,6051630.153,"20110209.t124"
9.750857,"C",0.956,0,18,2011,2,9,"2011/2",702070.1956,6051130.469,"20110209.t124"
9.71482203,"C",0.956,0,17,2011,2,9,"2011/2",702041.8199,6050631.451,"20110209.t124"
9.68662875,"C",0.956,0,17,2011,2,9,"2011/2",702001.1316,6050133.111,"20110209.t124"
9.69104663,"C",0.956,0,17,2011,2,9,"2011/2",701971.7478,6049633.997,"20110209.t124"
9.72558134,"C",0.956,0,16.25,2011,2,9,"2011/2",701955.2974,6049134.273,"20110209.t124"
9.79018228,"C",0.956,0,16,2011,2,9,"2011/2",701944.6925,6048634.402,"20110209.t124"
9.89271927,"C",0.956,0,16,2011,2,9,"2011/2",701951.7712,6048134.537,"20110209.t124"
10.03904922,"C",0.956,0,15,2011,2,9,"2011/2",701983.3015,6047635.546,"20110209.t124"
10.1895414,"C",0.956,7,15,2011,2,9,"2011/2",701995.4411,6047135.716,"20110209.t124"
10.37350508,"C",0.956,0,15,2011,2,9,"2011/2",702020.0019,6046636.325,"20110209.t124"
10.56544284,"C",0.956,0,14,2011,2,9,"2011/2",702031.9813,6046136.51,"20110209.t124"
10.75810417,"C",0.956,0,13,2011,2,9,"2011/2",702022.9295,6045636.685,"20110209.t124"
10.95161008,"C",0.956,44,12,2011,2,9,"2011/2",701993.352,6045137.596,"20110209.t124"
11.18304024,"C",0.956,0,13,2011,2,9,"2011/2",701985.0223,6044637.671,"20110209.t124"
11.43238756,"C",0.956,0,13,2011,2,9,"2011/2",701977.5491,6044137.758,"20110209.t124"
11.70113282,"C",0.956,7,13,2011,2,9,"2011/2",701974.0496,6043637.779,"20110209.t124"
11.97640632,"C",0.956,0,11,2011,2,9,"2011/2",701962.0608,6043137.925,"20110209.t124"
12.27262981,"C",0.956,0,11,2011,2,9,"2011/2",701961.5108,6042638.006,"20110209.t124"
12.60799272,"C",0.956,0,11.875,2011,2,9,"2011/2",701995.7389,6042139.266,"20110209.t124"
12.95291862,"C",0.956,0,10.5,2011,2,9,"2011/2",702030.8978,6041640.608,"20110209.t124"
13.28519185,"C",0.956,0,11.25,2011,2,9,"2011/2",702035.3673,6041140.747,"20110209.t124"
13.61236598,"C",0.956,0,12,2011,2,9,"2011/2",702018.8165,6040641.03,"20110209.t124"
13.94668393,"C",0.956,10,13,2011,2,9,"2011/2",701998.0154,6040141.465,"20110209.t124"
14.2912456,"C",0.956,0,14.375,2011,2,9,"2011/2",701978.0146,6039641.876,"20110209.t124"
14.64160449,"C",0.956,0,15,2011,2,9,"2011/2",701954.2992,6039142.444,"20110209.t124"
15.00610581,"C",0.956,0,15.75,2011,2,9,"2011/2",701939.2171,6038642.699,"20110209.t124"
15.38398241,"C",0.956,0,18,2011,2,9,"2011/2",701933.0657,6038142.739,"20110209.t124"
15.77719603,"C",0.956,0,18.875,2011,2,9,"2011/2",701940.7418,6037642.854,"20110209.t124"
16.17997844,"C",0.956,0,19,2011,2,9,"2011/2",701954.5728,6037143.047,"20110209.t124"
16.58170944,"C",0.956,0,18.625,2011,2,9,"2011/2",701957.5325,6036643.112,"20110209.t124"
16.97340885,"C",0.956,0,18,2011,2,9,"2011/2",701934.8491,6036143.689,"20110209.t124"
17.37159797,"C",0.956,0,19.15,2011,2,9,"2011/2",701913.7101,6035644.19,"20110209.t124"
17.78878244,"C",0.956,0,20,2011,2,9,"2011/2",701917.1063,6035144.254,"20110209.t124"
19.09554428,"C",0.428288,0,23,2011,2,9,"2011/2",704014.9316,6035052.618,"20110209.t125"
18.81833348,"C",0.956,0,22.41667,2011,2,9,"2011/2",704022.3705,6035414.536,"20110209.t125"
18.45249085,"C",0.956,0,22,2011,2,9,"2011/2",704050.7033,6035913.703,"20110209.t125"
18.08398888,"C",0.956,0,20.85,2011,2,9,"2011/2",704065.9335,6036413.44,"20110209.t125"
17.71243356,"C",0.956,0,20,2011,2,9,"2011/2",704067.5141,6036913.369,"20110209.t125"
17.34426925,"C",0.956,0,19.375,2011,2,9,"2011/2",704064.8036,6037413.318,"20110209.t125"
16.98453054,"C",0.956,0,19,2011,2,9,"2011/2",704065.2208,6037913.304,"20110209.t125"
16.63168079,"C",0.956,0,15,2011,2,9,"2011/2",704065.1094,6038413.266,"20110209.t125"
16.2985975,"C",0.956,0,16,2011,2,9,"2011/2",704081.259,6038912.983,"20110209.t125"
15.98447096,"C",0.956,0,14,2011,2,9,"2011/2",704110.5869,6039412.102,"20110209.t125"
15.67563725,"C",0.956,0,12.58333,2011,2,9,"2011/2",704134.4596,6039911.516,"20110209.t125"
15.3877215,"C",0.956,0,12.25,2011,2,9,"2011/2",704172.2919,6040410.053,"20110209.t125"
15.10369306,"C",0.956,0,11.125,2011,2,9,"2011/2",704203.3612,6040909.076,"20110209.t125"
14.81592621,"C",0.956,0,12.75,2011,2,9,"2011/2",704216.142,6041408.662,"20110209.t125"
14.51129574,"C",0.956,0,12.75,2011,2,9,"2011/2",704195.7393,6041908.211,"20110209.t125"
14.21579342,"C",0.956,0,14,2011,2,9,"2011/2",704175.5818,6042407.803,"20110209.t125"
13.93604548,"C",0.956,0,13,2011,2,9,"2011/2",704160.3,6042907.564,"20110209.t125"
13.67321768,"C",0.956,0,14,2011,2,9,"2011/2",704150.0971,6043407.451,"20110209.t125"
13.43068625,"C",0.956,0,14,2011,2,9,"2011/2",704147.6514,6043907.442,"20110209.t125"
13.19715488,"C",0.956,0,14,2011,2,9,"2011/2",704139.0679,6044407.357,"20110209.t125"
12.98590484,"C",0.956,0,15,2011,2,9,"2011/2",704138.3805,6044907.282,"20110209.t125"
12.80331559,"C",0.956,0,15.75,2011,2,9,"2011/2",704151.2287,6045407.104,"20110209.t125"
12.61683638,"C",0.956,0,16,2011,2,9,"2011/2",704141.7949,6045906.938,"20110209.t125"
12.45861375,"C",0.956,0,17,2011,2,9,"2011/2",704144.7342,6046406.833,"20110209.t125"
12.33695622,"C",0.956,0,17,2011,2,9,"2011/2",704166.553,6046906.347,"20110209.t125"
12.21984875,"C",0.956,0,17,2011,2,9,"2011/2",704173.3654,6047406.201,"20110209.t125"
12.10270174,"C",0.956,0,18,2011,2,9,"2011/2",704160.8478,6047906.027,"20110209.t125"
12.00354487,"C",0.956,0,18,2011,2,9,"2011/2",704151.0693,6048405.926,"20110209.t125"
11.92628976,"C",0.956,0,17.25,2011,2,9,"2011/2",704144.5267,6048905.814,"20110209.t125"
11.8965686,"C",0.956,0,18,2011,2,9,"2011/2",704165.9939,6049405.29,"20110209.t125"
11.88540787,"C",0.956,0,18,2011,2,9,"2011/2",704190.5601,6049904.68,"20110209.t125"
11.88559412,"C",0.956,0,18,2011,2,9,"2011/2",704210.5443,6050404.267,"20110209.t125"
11.90644163,"C",0.956,0,18.75,2011,2,9,"2011/2",704230.2063,6050903.86,"20110209.t125"
11.92127262,"C",0.956,0,18,2011,2,9,"2011/2",704237.3347,6051403.649,"20110209.t125"
11.92674287,"C",0.956,0,18,2011,2,9,"2011/2",704228.8263,6051903.574,"20110209.t125"
11.94172713,"C",0.956,0,18,2011,2,9,"2011/2",704221.7697,6052403.505,"20110209.t125"
11.97729132,"C",0.956,0,18.25,2011,2,9,"2011/2",704221.902,6052903.505,"20110209.t125"
12.02558349,"C",0.956,0,19,2011,2,9,"2011/2",704219.63,6053403.496,"20110209.t125"
12.08566343,"C",0.956,0,19,2011,2,9,"2011/2",704216.54,6053903.485,"20110209.t125"
12.14546014,"C",0.956,0,19,2011,2,9,"2011/2",704210.4907,6054403.442,"20110209.t125"
12.22182675,"C",0.956,0,19,2011,2,9,"2011/2",704204.357,6054903.396,"20110209.t125"
12.31982743,"C",0.956,0,19,2011,2,9,"2011/2",704215.0555,6055403.252,"20110209.t125"
12.41407571,"C",0.956,0,19.5,2011,2,9,"2011/2",704229.9025,6055903.03,"20110209.t125"
12.40753098,"C",0.956,0,20,2011,2,9,"2011/2",704159.4488,6056394.346,"20110209.t125"
14.16930495,"C",0.0160608,0,18,2011,2,9,"2011/2",705928.992,6056455.8,"20110209.t126"
14.16043383,"C",0.956,0,18,2011,2,9,"2011/2",705951.9979,6056202.63,"20110209.t126"
14.1183334,"C",0.956,0,17,2011,2,9,"2011/2",705988.2524,6055703.947,"20110209.t126"
14.09870949,"C",0.956,0,16.08333,2011,2,9,"2011/2",706056.6419,6055208.795,"20110209.t126"
14.06701437,"C",0.956,0,16.25,2011,2,9,"2011/2",706107.3944,6054711.524,"20110209.t126"
14.00563039,"C",0.956,0,17,2011,2,9,"2011/2",706112.0046,6054211.721,"20110209.t126"
13.91695594,"C",0.956,0,16.3,2011,2,9,"2011/2",706087.3425,6053712.345,"20110209.t126"
13.86769566,"C",0.956,0,16.625,2011,2,9,"2011/2",706091.2609,6053212.521,"20110209.t126"
13.86125315,"C",0.956,0,16.5,2011,2,9,"2011/2",706126.493,6052713.822,"20110209.t126"
13.8677106,"C",0.956,0,16,2011,2,9,"2011/2",706158.5383,6052214.918,"20110209.t126"
13.83939476,"C",0.956,0,16,2011,2,9,"2011/2",706147.2014,6051715.382,"20110209.t126"
13.79897175,"C",0.956,0,16,2011,2,9,"2011/2",706117.7555,6051216.255,"20110209.t126"
13.76219182,"C",0.956,0,16,2011,2,9,"2011/2",706088.8837,6050717.09,"20110209.t126"
13.73559083,"C",0.956,0,16,2011,2,9,"2011/2",706056.5638,6050218.144,"20110209.t126"
13.73007307,"C",0.956,0,16.75,2011,2,9,"2011/2",706027.1603,6049719.178,"20110209.t126"
13.79017701,"C",0.956,0,16,2011,2,9,"2011/2",706050.7157,6049220.075,"20110209.t126"
13.88180179,"C",0.956,0,16,2011,2,9,"2011/2",706092.0306,6048722.185,"20110209.t126"
13.96372944,"C",0.956,0,16,2011,2,9,"2011/2",706106.6917,6048222.408,"20110209.t126"
14.05395426,"C",0.956,0,16,2011,2,9,"2011/2",706112.1429,6047722.445,"20110209.t126"
14.16565332,"C",0.956,0,16,2011,2,9,"2011/2",706126.3051,6047222.664,"20110209.t126"
14.27641909,"C",0.956,0,16,2011,2,9,"2011/2",706123.7127,6046722.681,"20110209.t126"
14.39313837,"C",0.956,0,16.5625,2011,2,9,"2011/2",706110.1814,6046222.865,"20110209.t126"
14.54227875,"C",0.956,0,17,2011,2,9,"2011/2",706113.5663,6045722.906,"20110209.t126"
14.7081556,"C",0.956,0,17,2011,2,9,"2011/2",706118.2715,6045222.942,"20110209.t126"
14.86604891,"C",0.956,0,16.16667,2011,2,9,"2011/2",706099.1747,6044723.411,"20110209.t126"
15.02379333,"C",0.956,0,16,2011,2,9,"2011/2",706064.0716,6044224.658,"20110209.t126"
15.21117545,"C",0.956,0,16.25,2011,2,9,"2011/2",706044.9486,6043725.09,"20110209.t126"
15.43605823,"C",0.956,7,16.875,2011,2,9,"2011/2",706052.0478,6043225.2,"20110209.t126"
15.67015188,"C",0.956,6,15.58333,2011,2,9,"2011/2",706055.1241,6042725.257,"20110209.t126"
15.89797394,"C",0.956,0,15.16667,2011,2,9,"2011/2",706036.989,6042225.641,"20110209.t126"
16.13336466,"C",0.956,0,15.75,2011,2,9,"2011/2",706013.4389,6041726.204,"20110209.t126"
16.39177196,"C",0.956,0,15,2011,2,9,"2011/2",706002.8981,6041226.338,"20110209.t126"
16.65988168,"C",0.956,0,13.41667,2011,2,9,"2011/2",705990.8474,6040726.566,"20110209.t126"
16.92968953,"C",0.956,0,14.25,2011,2,9,"2011/2",705969.9821,6040227.055,"20110209.t126"
17.21792066,"C",0.956,0,13.08333,2011,2,9,"2011/2",705960.4771,6039727.149,"20110209.t126"
17.51417105,"C",0.956,0,13.375,2011,2,9,"2011/2",705949.0737,6039227.281,"20110209.t126"
17.82764683,"C",0.956,0,18.125,2011,2,9,"2011/2",705948.4814,6038727.317,"20110209.t126"
18.14360667,"C",0.956,0,27.5,2011,2,9,"2011/2",705941.996,6038227.375,"20110209.t126"
18.46763939,"C",0.956,0,27.5,2011,2,9,"2011/2",705935.4292,6037727.43,"20110209.t126"
18.81173676,"C",0.956,0,23.25,2011,2,9,"2011/2",705945.8543,6037227.635,"20110209.t126"
19.16180104,"C",0.956,0,27,2011,2,9,"2011/2",705954.9486,6036727.751,"20110209.t126"
19.51244899,"C",0.956,0,27.75,2011,2,9,"2011/2",705955.525,6036227.755,"20110209.t126"
19.86946414,"C",0.956,0,27.83333,2011,2,9,"2011/2",705956.0631,6035727.761,"20110209.t126"
20.23039178,"C",0.956,0,27.125,2011,2,9,"2011/2",705953.6677,6035227.77,"20110209.t126"
0.05241597,"C",0.2407208,0,0.593,2011,3,6,"2011/3",656011.1165,6056409.607,"20110306.t201"
0.28873076,"C",0.956,0,1,2011,3,6,"2011/3",656000.6941,6056097.257,"20110306.t201"
0.68952005,"C",0.956,0,4,2011,3,6,"2011/3",655997.7133,6055597.268,"20110306.t201"
1.08056106,"C",0.956,0,5,2011,3,6,"2011/3",655993.4665,6055097.294,"20110306.t201"
1.45015047,"C",0.956,0,7,2011,3,6,"2011/3",655978.7524,6054597.537,"20110306.t201"
1.84731065,"C",0.956,0,7.75,2011,3,6,"2011/3",655976.8376,6054097.59,"20110306.t201"
2.26069482,"C",0.956,0,8.75,2011,3,6,"2011/3",655985.0014,6053597.657,"20110306.t201"
2.64780366,"C",0.956,8,9.25,2011,3,6,"2011/3",655988.9782,6053097.676,"20110306.t201"
3.01969725,"C",0.956,0,10,2011,3,6,"2011/3",655999.4435,6052597.836,"20110306.t201"
3.39823209,"C",0.956,12,10.10714,2011,3,6,"2011/3",656019.1349,6052098.249,"20110306.t201"
3.80941339,"C",0.956,0,11.54167,2011,3,6,"2011/3",656025.6572,6051598.296,"20110306.t201"
4.24261301,"C",0.956,0,12.33333,2011,3,6,"2011/3",656015.7243,6051098.404,"20110306.t201"
4.69029912,"C",0.956,0,12.95,2011,3,6,"2011/3",656003.0349,6050598.572,"20110306.t201"
5.12379342,"C",0.956,0,15,2011,3,6,"2011/3",655989.846,6050098.749,"20110306.t201"
5.54281468,"C",0.956,0,17.25,2011,3,6,"2011/3",655980.9625,6049598.831,"20110306.t201"
5.97403821,"C",0.956,0,19.125,2011,3,6,"2011/3",655970.7377,6049098.942,"20110306.t201"
6.40294692,"C",0.956,0,21.625,2011,3,6,"2011/3",655973.136,6048598.972,"20110306.t201"
6.84286647,"C",0.956,0,22,2011,3,6,"2011/3",655972.6075,6048098.994,"20110306.t201"
7.2469047,"C",0.956,0,25,2011,3,6,"2011/3",655967.837,6047599.018,"20110306.t201"
7.64398767,"C",0.956,0,25.5,2011,3,6,"2011/3",655970.9068,6047099.031,"20110306.t201"
8.05434609,"C",0.956,0,26.7,2011,3,6,"2011/3",655970.3501,6046599.032,"20110306.t201"
8.4719231,"C",0.956,0,27.41667,2011,3,6,"2011/3",655973.7901,6046099.054,"20110306.t201"
8.89071804,"C",0.956,0,28,2011,3,6,"2011/3",655987.3406,6045599.242,"20110306.t201"
9.31720895,"C",0.956,0,28.53572,2011,3,6,"2011/3",655995.0299,6045099.307,"20110306.t201"
9.75170991,"C",0.956,0,28,2011,3,6,"2011/3",656000.6096,6044599.344,"20110306.t201"
10.193803,"C",0.956,0,28,2011,3,6,"2011/3",656002.7497,6044099.35,"20110306.t201"
10.64479422,"C",0.956,0,28,2011,3,6,"2011/3",655995.9294,6043599.489,"20110306.t201"
11.106624,"C",0.956,0,28,2011,3,6,"2011/3",655972.2736,6043100.056,"20110306.t201"
11.56982559,"C",0.956,0,27,2011,3,6,"2011/3",655953.5372,6042600.421,"20110306.t201"
12.02978919,"C",0.956,0,27.25,2011,3,6,"2011/3",655949.2068,6042100.471,"20110306.t201"
12.48304226,"C",0.956,0,27.75,2011,3,6,"2011/3",655960.5656,6041600.613,"20110306.t201"
12.94340986,"C",0.956,0,27.25,2011,3,6,"2011/3",655962.5057,6041100.647,"20110306.t201"
13.40583502,"C",0.956,0,27.78516,2011,3,6,"2011/3",655966.4596,6040600.726,"20110306.t201"
13.86934435,"C",0.956,0,27.5,2011,3,6,"2011/3",655974.6283,6040100.836,"20110306.t201"
14.33634798,"C",0.956,0,27.20118,2011,3,6,"2011/3",655966.0222,6039600.926,"20110306.t201"
14.80476109,"C",0.956,0,26.4422,2011,3,6,"2011/3",655958.6724,6039101.027,"20110306.t201"
15.26849445,"C",0.956,0,25.80137,2011,3,6,"2011/3",655970.4398,6038601.184,"20110306.t201"
15.73817161,"C",0.956,0,25,2011,3,6,"2011/3",655971.3876,6038101.241,"20110306.t201"
16.20982222,"C",0.956,0,23.66566,2011,3,6,"2011/3",655968.624,6037601.269,"20110306.t201"
16.67916688,"C",0.956,0,19.32979,2011,3,6,"2011/3",655976.5554,6037101.34,"20110306.t201"
17.1480136,"C",0.956,0,13.44491,2011,3,6,"2011/3",655986.5937,6036601.443,"20110306.t201"
17.62003235,"C",0.956,0,11.71029,2011,3,6,"2011/3",655992.2015,6036101.477,"20110306.t201"
18.09066214,"C",0.956,0,13.41686,2011,3,6,"2011/3",656006.6432,6035601.711,"20110306.t201"
18.57479931,"C",0.956,0,15.10007,2011,3,6,"2011/3",655967.7643,6035106.078,"20110306.t201"
0.1083509,"C",0.6843048,0,0.08224,2011,3,6,"2011/3",657994.2244,6054737.741,"20110306.t202"
0.48226726,"C",0.956,0,3.1875,2011,3,6,"2011/3",657997.0032,6054310.866,"20110306.t202"
0.93910528,"C",0.956,0,5.08333,2011,3,6,"2011/3",657993.7196,6053811.14,"20110306.t202"
1.34602982,"C",0.956,0,5,2011,3,6,"2011/3",657996.3715,6053311.383,"20110306.t202"
1.76518518,"C",0.956,0,6.625,2011,3,6,"2011/3",657969.9794,6052812.096,"20110306.t202"
2.19263274,"C",0.956,0,8,2011,3,6,"2011/3",657964.1747,6052312.236,"20110306.t202"
2.62559264,"C",0.956,0,8.75,2011,3,6,"2011/3",657974.6139,6051812.354,"20110306.t202"
3.07830431,"C",0.956,0,8.6875,2011,3,6,"2011/3",657976.3733,6051312.36,"20110306.t202"
3.47765497,"C",0.956,0,9.53571,2011,3,6,"2011/3",657975.6667,6050812.362,"20110306.t202"
3.86793421,"C",0.956,0,10.25,2011,3,6,"2011/3",657981.8204,6050312.408,"20110306.t202"
4.25683655,"C",0.956,0,11.66667,2011,3,6,"2011/3",657998.9071,6049812.719,"20110306.t202"
4.66715799,"C",0.956,0,12.66667,2011,3,6,"2011/3",658010.4434,6049312.863,"20110306.t202"
5.09120674,"C",0.956,0,16.16667,2011,3,6,"2011/3",658015.7034,6048812.893,"20110306.t202"
5.5312355,"C",0.956,0,18.25,2011,3,6,"2011/3",658005.7964,6048313.062,"20110306.t202"
5.98653752,"C",0.956,0,20.20833,2011,3,6,"2011/3",657981.7315,6047813.65,"20110306.t202"
6.4458862,"C",0.956,0,21.625,2011,3,6,"2011/3",657964.5052,6047313.97,"20110306.t202"
6.90473935,"C",0.956,0,22.16667,2011,3,6,"2011/3",657963.8745,6046814.002,"20110306.t202"
7.3542966,"C",0.956,0,24.46875,2011,3,6,"2011/3",657981.6231,6046314.356,"20110306.t202"
7.81177197,"C",0.956,0,25.75,2011,3,6,"2011/3",657993.9299,6045814.528,"20110306.t202"
8.27874311,"C",0.956,0,26.25,2011,3,6,"2011/3",657993.4681,6045314.549,"20110306.t202"
8.74705914,"C",0.956,0,27,2011,3,6,"2011/3",657981.1615,6044814.71,"20110306.t202"
9.21542613,"C",0.956,0,27,2011,3,6,"2011/3",657973.0243,6044314.803,"20110306.t202"
9.68121763,"C",0.956,0,28,2011,3,6,"2011/3",657981.8109,6043814.896,"20110306.t202"
10.15043733,"C",0.956,0,27,2011,3,6,"2011/3",657986.1113,6043314.928,"20110306.t202"
10.62183275,"C",0.956,0,27,2011,3,6,"2011/3",657988.074,6042814.938,"20110306.t202"
11.09511817,"C",0.956,0,27.875,2011,3,6,"2011/3",657985.6196,6042314.947,"20110306.t202"
11.57026215,"C",0.956,0,27.625,2011,3,6,"2011/3",657984.4149,6041814.96,"20110306.t202"
12.04769574,"C",0.956,0,27,2011,3,6,"2011/3",657982.2601,6041314.975,"20110306.t202"
12.5235112,"C",0.956,0,27.25,2011,3,6,"2011/3",657991.5024,6040815.143,"20110306.t202"
12.9944898,"C",0.956,0,27.91667,2011,3,6,"2011/3",658022.2861,6040316.143,"20110306.t202"
13.47560546,"C",0.956,0,27,2011,3,6,"2011/3",658024.498,6039816.25,"20110306.t202"
13.96083711,"C",0.956,0,26.74657,2011,3,6,"2011/3",658007.5768,6039316.542,"20110306.t202"
14.44665177,"C",0.956,0,25.73958,2011,3,6,"2011/3",657992.5142,6038816.77,"20110306.t202"
14.93038885,"C",0.956,0,25,2011,3,6,"2011/3",657990.0627,6038316.804,"20110306.t202"
15.41016941,"C",0.956,0,25,2011,3,6,"2011/3",658006.9385,6037817.105,"20110306.t202"
15.89126749,"C",0.956,0,23.87195,2011,3,6,"2011/3",658023.5905,6037317.387,"20110306.t202"
16.37814261,"C",0.956,0,19.51418,2011,3,6,"2011/3",658020.8261,6036817.455,"20110306.t202"
16.86484379,"C",0.956,0,14.81058,2011,3,6,"2011/3",658022.1712,6036317.548,"20110306.t202"
17.34057028,"C",0.956,0,13.21767,2011,3,6,"2011/3",658067.7728,6035819.775,"20110306.t202"
17.82851046,"C",0.956,0,14.91256,2011,3,6,"2011/3",658061.5046,6035321.153,"20110306.t202"
17.83049789,"C",0.2525752,0,16.37322,2011,3,6,"2011/3",659968.3618,6035005.206,"20110306.t203"
17.51679237,"C",0.956,0,15.35629,2011,3,6,"2011/3",659964.5946,6035321.236,"20110306.t203"
17.02071937,"C",0.956,0,15.10288,2011,3,6,"2011/3",659958.3506,6035821.196,"20110306.t203"
16.52463556,"C",0.956,0,17.96469,2011,3,6,"2011/3",659954.0595,6036321.173,"20110306.t203"
16.0280256,"C",0.956,0,23.50109,2011,3,6,"2011/3",659955.9741,6036821.163,"20110306.t203"
15.52995862,"C",0.956,0,24.64123,2011,3,6,"2011/3",659974.4226,6037320.757,"20110306.t203"
15.03190746,"C",0.956,0,25,2011,3,6,"2011/3",659993.9815,6037820.319,"20110306.t203"
14.53692754,"C",0.956,0,25,2011,3,6,"2011/3",659988.4628,6038320.23,"20110306.t203"
14.04252814,"C",0.956,0,25,2011,3,6,"2011/3",659981.2796,6038820.14,"20110306.t203"
13.54647542,"C",0.956,0,25.125,2011,3,6,"2011/3",659988.3984,6039320.08,"20110306.t203"
13.05084772,"C",0.956,0,26.6875,2011,3,6,"2011/3",659994.5293,6039820.039,"20110306.t203"
12.55528806,"C",0.956,0,26.125,2011,3,6,"2011/3",660002.6794,6040319.971,"20110306.t203"
12.06390081,"C",0.956,0,27,2011,3,6,"2011/3",659988.1166,6040819.686,"20110306.t203"
11.57442899,"C",0.956,0,27,2011,3,6,"2011/3",659967.3615,6041319.25,"20110306.t203"
